timestamp,,,,,,,,
15:00:33.092,,,,,,,,
15:00:33.147,,,,,,,,
15:00:33.169,,,,,,,,
15:00:33.185,,,,,,,,
15:00:33.216,,,,,,,,
15:00:33.251,,,,,,,,
15:00:33.283,,,,,,,,
15:00:33.316,,,,,,,,
15:00:33.382,,,,,,,,
15:00:33.418,,,,,,,,
15:00:33.450,,,,,,,,
15:00:33.482,,,,,,,,
15:00:33.517,,,,,,,,
15:00:33.551,,,,,,,,
15:00:33.583,,,,,,,,
15:00:33.617,,,,,,,,
15:00:33.651,,,,,,,,
15:00:33.682,,,,,,,,
15:00:33.717,,,,,,,,
15:00:33.749,,,,,,,,
15:00:33.783,,,,,,,,
15:00:33.817,,,,,,,,
15:00:33.850,,,,,,,,
15:00:33.883,,,,,,,,
15:00:33.917,,,,,,,,
15:00:33.950,,,,,,,,
15:00:33.982,,,,,,,,
15:00:34.018,,,,,,,,
15:00:34.049,,,,,,,,
15:00:34.083,,,,,,,,
15:00:34.118,,,,,,,,
15:00:34.151,,,,,,,,
15:00:34.183,,,,,,,,
15:00:34.218,,,,,,,,
15:00:34.250,,,,,,,,
15:00:34.284,,,,,,,,
15:00:34.317,,,,,,,,
15:00:34.351,,,,,,,,
15:00:34.382,,,,,,,,
15:00:34.417,,,,,,,,
15:00:34.454,,,,,,,,
15:00:34.485,,,,,,,,
15:00:34.520,,,,,,,,
15:00:34.553,,,,,,,,
15:00:34.585,,,,,,,,
15:00:34.618,,,,,,,,
15:00:34.650,,,,,,,,
15:00:34.684,,,,,,,,
15:00:34.717,,,,,,,,
15:00:34.751,,,,,,,,
15:00:34.784,,,,,,,,
15:00:34.818,,,,,,,,
15:00:34.851,,,,,,,,
15:00:34.885,,,,,,,,
15:00:34.920,,,,,,,,
15:00:34.950,,,,,,,,
15:00:34.984,,,,,,,,
15:00:35.019,,,,,,,,
15:00:35.052,,,,,,,,
15:00:35.085,,,,,,,,
15:00:35.117,,,,,,,,
15:00:35.154,,,,,,,,
15:00:35.185,,,,,,,,
15:00:35.217,,,,,,,,
15:00:35.251,,,,,,,,
15:00:35.285,,,,,,,,
15:00:35.318,,,,,,,,
15:00:35.350,,,,,,,,
15:00:35.385,,,,,,,,
15:00:35.417,,,,,,,,
15:00:35.453,,,,,,,,
15:00:35.486,,,,,,,,
15:00:35.517,,,,,,,,
15:00:35.553,,,,,,,,
15:00:35.585,,,,,,,,
15:00:35.619,,,,,,,,
15:00:35.651,,,,,,,,
15:00:35.684,,,,,,,,
15:00:35.717,,,,,,,,
15:00:35.753,,,,,,,,
15:00:35.784,,,,,,,,
15:00:35.820,,,,,,,,
15:00:35.852,,,,,,,,
15:00:35.886,,,,,,,,
15:00:35.919,,,,,,,,
15:00:35.955,,,,,,,,
15:00:35.987,,,,,,,,
15:00:36.019,,,,,,,,
15:00:36.052,,,,,,,,
15:00:36.084,,,,,,,,
15:00:36.120,,,,,,,,
15:00:36.152,,,,,,,,
15:00:36.186,,,,,,,,
15:00:36.219,,,,,,,,
15:00:36.252,,,,,,,,
15:00:36.285,,,,,,,,
15:00:36.320,,,,,,,,
15:00:36.352,,,,,,,,
15:00:36.388,,,,,,,,
15:00:36.420,,,,,,,,
15:00:36.453,,,,,,,,
15:00:36.487,,,,,,,,
15:00:36.518,,,,,,,,
15:00:36.554,,,,,,,,
15:00:36.585,,,,,,,,
15:00:36.619,,,,,,,,
15:00:36.654,,,,,,,,
15:00:36.685,,,,,,,,
15:00:36.720,,,,,,,,
15:00:36.752,,,,,,,,
15:00:36.786,,,,,,,,
15:00:36.818,,,,,,,,
15:00:36.853,,,,,,,,
